"name","street","street2","zip","city","country:id","phone","email","bic"
"Алатский филиал Народного банка","200200, Бухарская область, Алатский район, г. Алат, ул. 50 лет Олот, 3",,,"Бухарская область","base.uz",,,"00673"
"Пешкунский филиал Народного банка","201200, Бухарская область, Пешкунский район, гп Янгибозор, ул. Ибн Сина, 3",,,"Бухарская область","base.uz",,,"00674"
"Заминский филиал Народного банка","130804, Джизакская область, Зааминский район, гп Заамин, ул. Г. Гуляма, 40",,,"Джизакская область","base.uz",,,"00675"
"Джизакский областной филиал Народного банка","130100, Джизакская область, г. Джизак, ул. Шарофа Рашидова, 53",,,"Джизакская область","base.uz",,,"00676"
"Галлааральский филиал Народного банка","130400, Джизакская область, Галляаральский район, г. Галляарал, ул. Мустакиллик, 23",,,"Джизакская область","base.uz",,,"00677"
"Фаришский филиал Народного банка","131200, Джизакская область, Фаришский район, гп Янгикишлак, ул. Богдон махалля, 8",,,"Джизакская область","base.uz",,,"00678"
"Мирзачульский филиал Народного банка","130300, Джизакская область, Мирзачульский район, г. Гагарин, ул. Узбекистанская, 50",,,"Джизакская область","base.uz",,,"00679"
"Пахтакорский филиал Народного банка","130900, Джизакская область, Пахтакорский район, г. Пахтакор, ул. Дилором махалля, 3",,,"Джизакская область","base.uz",,,"00680"
"Бахмальский филиал Народного банка","131004, Джизакская область, Бахмальский район, гп Усмат, ул. Х. Алимджана, 15",,,"Джизакская область","base.uz",,,"00681"
"Дустликский филиал Народного банка","130500, Джизакская область, Дустликский район, г. Дустлик, ул. Дустлик, 15",,,"Джизакская область","base.uz",,,"00682"
"Арнасайский филиал Народного банка","130200, Джизакская область, Арнасайский район, гп Голиблар, ул. Саркисова, 1/1",,,"Джизакская область","base.uz",,,"00683"
"Учтепинский филиал Народного банка","130100, Джизакская область, Шароф Рашидовский район, Кулама КФЙ,  Кушкуприк махалла, ул. Мустакиллик, 24, 1-этаж",,,"Джизакская область","base.uz",,,"00684"
"Зарбдарский филиал Народного банка","130805, Джизакская область, Зарбдарский район, гп Зарбдар, ул. Мустакиллик, 12",,,"Джизакская область","base.uz",,,"00685"
"Зафарабадский филиал Народного банка","130703, Джизакская область, Зафарабадский район, гп Зафарабад, ул. Дустлик, 12",,,"Джизакская область","base.uz",,,"00686"
"Кашкадарьинский областной филиал Народного банка","180112, Кашкадарьинская область, г. Карши, ул. Амира Темура, 44",,,"Кашкадарьинская область","base.uz",,,"00687"
"Касанский филиал Народного банка","180803, Кашкадарьинская область, Касанский район, г. Касан, ул. Насаф, 2",,,"Кашкадарьинская область","base.uz",,,"00688"
"Чиракчинский филиал Народного банка","Кашкадарьинская область, Чиракчинский район, г. Чиракчи, ул. Мустакиллик, 1",,,"Кашкадарьинская область","base.uz",,,"00689"
"Шахрисабзский филиал Народного банка","Кашкадарьинская область, Шахрисабзский район, г. Шахрисабз, ул. Буюк Ипак йули, 58",,,"Кашкадарьинская область","base.uz",,,"00690"
"Яккабагский филиал Народного банка","Кашкадарьинская область, Яккабагский район, г. Яккабаг, ул. Амира Темура, 19",,,"Кашкадарьинская область","base.uz",,,"00691"
"Гузарский филиал Народного банка","180300, Кашкадарьинская область, Гузарский район, г. Гузар, ул. Мустакиллик, 6",,,"Кашкадарьинская область","base.uz",,,"00692"
"Дехканабадский филиал Народного банка","180819, Кашкадарьинская область, Дехканабадский район, гп Корашина, ул. Мирзо Улугбека, 4",,,"Кашкадарьинская область","base.uz",,,"00693"
"Китабский филиал Народного банка","180700, Кашкадарьинская область, Китабский район, г. Китаб, ул. Буюк Ипак йули, 4",,,"Кашкадарьинская область","base.uz",,,"00694"
"Бешкентский филиал Народного банка","180200, Кашкадарьинская область, Каршинский район, г. Бешкент, ул. Хамзы, 17",,,"Кашкадарьинская область","base.uz",,,"00695"
"Камашинский филиал Народного банка","180500, Кашкадарьинская область, Камашинский район, г. Камаши, ул. Амира Темура, 1",,,"Кашкадарьинская область","base.uz",,,"00696"
"Касбинский филиал Народного банка","180600, Кашкадарьинская область, Касбинский район, гп Муглон, ул. Амира Темура, 3",,,"Кашкадарьинская область","base.uz",,,"00697"
"Нишанский филиал Народного банка","180221, Кашкадарьинская область, Нишанский район, г. Янги-Нишан, ул. Мустакиллик, 1",,,"Кашкадарьинская область","base.uz",,,"00698"
"Миришкорский филиал Народного банка","Кашкадарьинская область, Миришкорский район, гп Янги Миришкор, ул. Узбекистанская, 11",,,"Кашкадарьинская область","base.uz",,,"00699"
"Мубарекский филиал Народного банка","Кашкадарьинская область, Мубарекский район, г. Мубарек, ул. 4 микрорайон, 22/2",,,"Кашкадарьинская область","base.uz",,,"00700"
"Нуратинский филиал Народного банка","210700, Навоийская область, Нуратинская район, г. Нурата, ул. Амира Темура, 34",,,"Навоийская область","base.uz",,,"00702"
"Навоийский областной филиал Народного банка","210600, Навоийская область, Карманинский район, гп Кармана, ул. К. Каршиева, 90",,,"Навоийская область","base.uz",,,"00703"
"Хатырчинский филиал Народного банка","211000, Навоийская область, Хатырчинский район, г. Янгирабод, ул. Мустакиллик, 62",,,"Навоийская область","base.uz",,,"00704"
"Кызылтепинский филиал Народного банка","210402, Навоийская область, Кызылтепинский район, г. Кызылтепа, ул. Узбекистанская, 10-62",,,"Навоийская область","base.uz",,,"00706"
"Навоийский городской филиал Народного банка","210100, Навоийская область, г. Навои, ул. Халклар дустлиги, 54б",,,"Навоийская область","base.uz",,,"00708"
"Зарафшанский филиал Народного банка","Навоийская область, г. Зарафшан, микрорайон 1, 14-7",,,"Навоийская область","base.uz",,,"00709"
"Навбахорский филиал Народного банка","Навоийская область, Навбахорский район, нп Бешрабад, ул. Эргашева, 1",,,"Навоийская область","base.uz",,,"00710"
"Наманганский областной филиал Народного банка","160136, Наманганская область, г. Наманган, ул. Лутфий, 5",,,"Наманганская область","base.uz",,,"00711"
"Янгикурганский филиал Народного банка","161200, Наманганская область, Янгикурганский район, гп Янгикурган, ул. Чорток, 4",,,"Наманганская область","base.uz",,,"00712"
"Мингбулакский филиал Народного банка","160200, Наманганская область, Мингбулакский район, гп Джамашуй, ул. А. Навои, 2",,,"Наманганская область","base.uz",,,"00713"
"Папский филиал Народного банка","160500, Наманганская область, Папский район, г. Пап, ул. С. Рахимова, 2",,,"Наманганская область","base.uz",,,"00714"
"Чустский филиал Народного банка","161100, Наманганская область, Чустский район, г. Чуст, ул. М. Фаёзова, 57",,,"Наманганская область","base.uz",,,"00715"
"Уйчинский филиал Народного банка","160800, Наманганская область, Уйчинский район, гп Уйчи, ул. С. Рахимова, 7",,,"Наманганская область","base.uz",,,"00716"
"Учкурганский филиал Народного банка","160900, Наманганская область, Учкурганский район, г. Учкурган, ул. Дустлик, 24",,,"Наманганская область","base.uz",,,"00717"
"Касансайский филиал Народного банка","160300, Наманганская область, Касансайский район, г. Касансай, ул. Гулобод, 9",,,"Наманганская область","base.uz",,,"00718"
"Туракурганский филиал Народного банка","160704, Наманганская область, Туракурганский район, г. Туракурган, ул. Ал Фергани, 23",,,"Наманганская область","base.uz",,,"00719"
"Ташбулакский филиал Народного банка","160600, Наманганская область, Наманганский район, гп Ташбулак, ул. Ахунова, 5",,,"Наманганская область","base.uz",,,"00720"
"Чартакский филиал Народного банка","161000, Наманганская область, Чартакский район, г. Чартак, ул. Истиклал, 5",,,"Наманганская область","base.uz",,,"00721"
"Нарынский филиал Народного банка","160400, Наманганская область, Нарынский район, г. Хаккулабад, ул. Беруний, 12",,,"Наманганская область","base.uz",,,"00722"
"Богишамолский филиал Народного банка","140100, Самаркандская область, г. Самарканд, ул. А. Навои, 43",,,"Самаркандская область","base.uz",,,"00724"
"Каттакурганский филиал Народного банка","Самаркандская область, г. Каттакурган, ул. Шавкий, 45",,,"Самаркандская область","base.uz",,,"00725"
"Пайарыкский филиал Народного банка","141300, Самаркандская область, Пайарыкский район, г. Пайарык, ул. Самаркандская, 59",,,"Самаркандская область","base.uz",,,"00726"
"Булунгурский филиал Народного банка","140200, Самаркандская область, Булунгурский район, г. Булунгур, ул. Фозила Йулдоша, 5",,,"Самаркандская область","base.uz",,,"00727"
"Акдарьинский филиал Народного банка","141000, Самаркандская область, Акдарьинский район, гп Лаиш, ул. Амира Темура, 41",,,"Самаркандская область","base.uz",,,"00728"
"Пастдаргомский филиал Народного банка","Самаркандская область, Пастдаргомский район, г. Джума, ул. С.Урдашева, 2",,,"Самаркандская область","base.uz",,,"00729"
"Ургутский филиал Народного банка","141600, Самаркандская область, Ургутский район, г. Ургут, проспект А. Навои, 15",,,"Самаркандская область","base.uz",,,"00730"
"Нарпайский филиал Народного банка","140601, Самаркандская область, Нарпайский район, г. Акташ, ул. Амира Темура, 11",,,"Самаркандская область","base.uz",,,"00731"
"Джамбайский филиал Народного банка","140163, Самаркандская область, Джамбайский район, г. Джамбай, ул. Мустакиллик, 2",,,"Самаркандская область","base.uz",,,"00732"
"Пахтачинский филиал Народного банка","140600, Самаркандская область, Пахтачийский район, гп Зиатдин, ул. Истиклол, 49",,,"Самаркандская область","base.uz",,,"00733"
"Самаркандский филиал Народного банка","140300, Самаркандская область, Самаркандский район, ул. Х. Ахрора, 2",,,"Самаркандская область","base.uz",,,"00734"
"Иштиханский филиал Народного банка","Самаркандская область, Иштыханский район, г. Иштыхан, ул. А. Навои, 9",,,"Самаркандская область","base.uz",,,"00735"
"Темирюльский филиал Народного банка","140145, Самаркандская область, г. Самарканд, ул. Амира Темура, 158",,,"Самаркандская область","base.uz",,,"00736"
"Пайшанбинский филиал Народного банка","Самаркандская область, Каттакурганский район, гп Пайшанба, ул. А. Навои, 4",,,"Самаркандская область","base.uz",,,"00737"
"Сиабский филиал Народного банка","140110, Самаркандская область, г. Самарканд, ул. Ташкентская, 43",,,"Самаркандская область","base.uz",,,"00738"
"Кушрабадский филиал Народного банка","140900, Самаркандская область, Кошрабадский район, гп Кушрабад, ул. Мустакиллик, 40",,,"Самаркандская область","base.uz",,,"00739"
"Нурабадский филиал Народного банка","141100, Самаркандская область, Нурабадский район, г. Нурабад, ул. Амира Темура, 4",,,"Самаркандская область","base.uz",,,"00740"
"Челакский филиал Народного банка","141324, Самаркандская область, Пайарыкский район, ул. Шарофа Рашидова, 55",,,"Самаркандская область","base.uz",,,"00741"
"Тайлакский филиал Народного банка","141503, Самаркандская область, Тайлякский район, гп Тайлок, ул. Ал-Беруний, 67",,,"Самаркандская область","base.uz",,,"00742"
"Сурхандарьинский областной филиал Народного банка","190112, Сурхандарьинская область, г. Термез, ул. Коший, 2а",,,"Сурхандарьинская область","base.uz",,,"00744"
"Узунский филиал Народного банка","191000, Сурхандарьинская область, Узунский район, гп Узун, ул. Н. Рамазонова, 12",,,"Сурхандарьинская область","base.uz",,,"00745"
"Байсунский филиал Народного банка","190400, Сурхандарьинская область, Байсунский район, г. Байсун, ул. Пирова, 50",,,"Сурхандарьинская область","base.uz",,,"00746"
"Денауский филиал Народного банка","190500, Сурхандарьинская область, Денауский район, г. Денау, ул. Мустакиллик, 45",,,"Сурхандарьинская область","base.uz",,,"00747"
"Шерабадский филиал Народного банка","191400, Сурхандарьинская область, Шерабадский район, г. Шерабад, ул. Мустакиллик, 94",,,"Сурхандарьинская область","base.uz",,,"00748"
"Джаркурганский филиал Народного банка","190600, Сурхандарьинская область, Джаркурганский район, г. Джаркурган, ул. Ахунбабаева, 5",,,"Сурхандарьинская область","base.uz",,,"00749"
"Шурчинский филиал Народного банка","191500, Сурхандарьинская область, Шурчинский район, г. Шурчи, ул. Мустакиллик, 1",,,"Сурхандарьинская область","base.uz",,,"00750"
"Ангорский филиал Народного банка","Сурхандарьинская область, Ангорский район, гп Ангор, ул. Ал-Термизий, 7",,,"Сурхандарьинская область","base.uz",,,"00751"
"Музрабадский филиал Народного банка","Сурхандарьинская область, Музрабадский район, гп Халкабад, ул. Турон, 2",,,"Сурхандарьинская область","base.uz",,,"00752"
"Кизирикский филиал Народного банка","191407, Сурхандарьинская область, Кизирикский район, гп Сарик, ул. Мустакиллик, 1",,,"Сурхандарьинская область","base.uz",,,"00753"
"Кумкурганский филиал Народного банка","190900, Сурхандарьинская область, Кумкурганский район, г. Кумкурган, ул. Ойдин, 1",,,"Сурхандарьинская область","base.uz",,,"00754"
"Алтынсайский филиал Народного банка","191500, Сурхандарьинская область, Алтынсайский район, гп Корлик, ул. Основная, 1а",,,"Сурхандарьинская область","base.uz",,,"00755"
"Учкизилский филиал Народного банка","191200, Сурхандарьинская область, Термезский район, гп Учкизил, ул. Ат-Термизий, 4",,,"Сурхандарьинская область","base.uz",,,"00756"
"Сариасийский филиал Народного банка","191014, Сурхандарьинская область, Сариасийский район, ул. Аэропорт, 1",,,"Сурхандарьинская область","base.uz",,,"00757"
"Сырдарьинский областной филиал Народного банка","120100, Сырдарьинская область, г. Гулистан, ул. А. Яссавий, 12",,,"Сырдарьинская область","base.uz",,,"00759"
"Сырдарьинский городской филиал Народного банка","120401, Сырдарьинская область, Сырдарьинский район, г. Сырдарья, ул. Узбекистанская, 145",,,"Сырдарьинская область","base.uz",,,"00760"
"Янгиерский филиал Народного банка","121000, Сырдарьинская область, г. Янгиер, ул. А. Навои, 6",,,"Сырдарьинская область","base.uz",,,"00761"
"Баяутский филиал Народного банка","120200, Сырдарьинская область, Баяутский район, гп Баяут, ул. Беруний, 13",,,"Сырдарьинская область","base.uz",,,"00762"
"Сардобский филиал Народного банка","120800, Сырдарьинская область, Сардобский район, гп Пахтаабад, ул. О.Тиллаева, 15",,,"Сырдарьинская область","base.uz",,,"00763"
"Гулистанский филиал Народного банка","120400, Сырдарьинская область, Гулистанский район, гп Дехканабад, ул. Зиёкор, 2",,,"Сырдарьинская область","base.uz",,,"00764"
"Сайхунабадский филиал Народного банка","120400, Сырдарьинская область, Сайхунабадский район, гп Сайхун, ул. К. Мурадова, 38",,,"Сырдарьинская область","base.uz",,,"00765"
"Акалтынский филиал Народного банка","121000, Сырдарьинская область, Акалтынский район, гп Сардоба, Исламобод махалля",,,"Сырдарьинская область","base.uz",,,"00766"
"Мирзаабадский филиал Народного банка","120908, Сырдарьинская область, Мирзаабадский район, гп Навруз, ул. Мустакиллик, 2",,,"Сырдарьинская область","base.uz",,,"00767"
"Бостанлыкский филиал Народного банка","Ташкентская область, Бостанлыкский район, г. Газалкент, ул. Алтинсарин, 7",,,"Ташкентская область","base.uz",,,"00770"
"Юкоричирчикский филиал Народного банка","111900, Ташкентская область, Юкоричирчикский район, гп Янгибазар, ул. Мустакиллик, 44",,,"Ташкентская область","base.uz",,,"00771"
"Ахангаранский филиал Народного банка","110300, Ташкентская область, Ахангаранский район, г. Ахангаран, ул. Ахунбабаева, 9",,,"Ташкентская область","base.uz",,,"00772"
"Кийичирчикский филиал Народного банка","110900, Ташкентская область, Куйичирчикский район, г. Дустобод, ул. Бегимкулова, 53",,,"Ташкентская область","base.uz",,,"00773"
"Пскентский филиал Народного банка","110600, Ташкентская область, Пскентский район, г. Пскент, ул. Амира Темура, 173",,,"Ташкентская область","base.uz",,,"00774"
"Уртачирчикский филиал Народного банка","111500, Ташкентская область, Уртачирчикский район, г. Тойтепа, ул. Гулзор, 12",,,"Ташкентская область","base.uz",,,"00775"
"Кибрайский филиал Народного банка","Ташкентская область, Кибрайский район, гп Кибрай, ул. Зеб, 5",,,"Ташкентская область","base.uz",,,"00776"
"Янгиюльский филиал Народного банка","112000, Ташкентская область, Янгиюльский район, г. Янгиюль, ул. Самарканд, 229",,,"Ташкентская область","base.uz",,,"00777"
"Зангиатинский филиал Народного банка","Ташкентская область, Зангиатинский район, ул. Ахунбабаева, 22",,,"Ташкентская область","base.uz",,,"00778"
"Аккурганский филиал Народного банка","110400, Ташкентская область, Аккурганский район, г. Аккурган, ул. А. Навои, 1",,,"Ташкентская область","base.uz",,,"00779"
"Чиназский филиал Народного банка","111600, Ташкентская область, Чиназский район, г. Чиназ, ул. Самарканд, 30",,,"Ташкентская область","base.uz",,,"00780"
"Чирчикский филиал Народного банка","111700, Ташкентская область, г. Чирчик, ул. Фурката, 5",,,"Ташкентская область","base.uz",,,"00781"
"Букинский филиал Народного банка","110600, Ташкентская область, Букинский район, г. Бука, ул. Магистрал, 15",,,"Ташкентская область","base.uz",,,"00782"
"Бекабадский филиал Народного банка","110506, Ташкентская область, г. Бекабад, ул. Буюк ипак йули, 1а",,,"Ташкентская область","base.uz",,,"00783"
"Ангренский филиал Народного банка","110200, Ташкентская область, г. Ангрен, Ахангаранская, 25",,,"Ташкентская область","base.uz",,,"00784"
"Алмалыкский филиал Народного банка","110100, Ташкентская область, г. Алмалык, ул. Амира Темура, 30",,,"Ташкентская область","base.uz",,,"00785"
"Келесский филиал Народного банка","111100, Ташкентская область, Ташкентский район, ул. Гофурова, 10",,,"Ташкентская область","base.uz",,,"00786"
"Зафарский филиал Народного банка","111013, Ташкентская область, Бекабадский район, гп Зафар, ул. Мустакиллик, 6",,,"Ташкентская область","base.uz",,,"00787"
"Паркентский филиал Народного банка","111300, Ташкентская область, Паркентский район, г. Паркент, ул. А. Навои, 12",,,"Ташкентская область","base.uz",,,"00788"
"Кокандский филиал Народного банка","150700, Ферганская область, г. Коканд, ул. Истиклол, 22",,,"Ферганская область","base.uz",,,"00789"
"Маргиланский филиал Народного банка","151100, Ферганская область, г. Маргилан,ул.  Б. Маргилоний, 172",,,"Ферганская область","base.uz",,,"00790"
"Узбекистанский филиал Народного банка","Ферганская область, Узбекистанский район, г. Яйпан, ул. Ахунбабаева, 194",,,"Ферганская область","base.uz",,,"00792"
"Бувайдинский филиал Народного банка","151900, Ферганская область, Бувайдинский район, ул. Янгикургон, 23",,,"Ферганская область","base.uz",,,"00793"
"Багдадский филиал Народного банка","150200, Ферганская область, Багдадский район, гп Багдад, ул. Мустакиллик, 8",,,"Ферганская область","base.uz",,,"00794"
"Риштанский филиал Народного банка","151300, Ферганская область, Риштанский район, г. Риштан, ул. Рашидоний, 201",,,"Ферганская область","base.uz",,,"00795"
"Алтыарыкский филиал Народного банка","151200, Ферганская область, Алтыарыкский район, гп Алтыарык, ул. Мустакиллик, 28",,,"Ферганская область","base.uz",,,"00796"
"Бешарыкский филиал Народного банка","150300, Ферганская область, Бешарыкский район, г. Бешарык, ул. Олтин водий, 77",,,"Ферганская область","base.uz",,,"00797"
"Ташлакский филиал Народного банка","151500, Ферганская область, Ташлакский район, гп Ташлак, ул. Огахий, 9",,,"Ферганская область","base.uz",,,"00798"
"Кувинский филиал Народного банка","150800, Ферганская область, Кувинский район, г. Кува, ул. Кайкубод, 115",,,"Ферганская область","base.uz",,,"00799"
"Дангаринский филиал Народного банка","150500, Ферганская область, Дангаринский район, гп Дангара, ул. Ташкент, 56",,,"Ферганская область","base.uz",,,"00800"
"Вадилский филиал Народного банка","150400, Ферганская область, Ферганский район, Вадил, ул. Маргилон, 90",,,"Ферганская область","base.uz",,,"00801"
"Кувасайский филиал Народного банка","150400, Ферганская область, г. Кувасай, Кувасай Файз",,,"Ферганская область","base.uz",,,"00802"
"Куштепинский филиал Народного банка","150000, Ферганская область, Куштепинский район, ул. Шарофа Рашидова, 3",,,"Ферганская область","base.uz",,,"00803"
"Учкуприкский филиал Народного банка","151600, Ферганская область, Учкуприкский район, гп Учкуприк, ул. Отахонова, 2",,,"Ферганская область","base.uz",,,"00804"
"Язъяванский филиал Народного банка","150600, Ферганская область, Язъяванский район, гп Язъяван, ул. Ё. Имомназарова, 43",,,"Ферганская область","base.uz",,,"00805"
"Сохский филиал Народного банка","151400, Ферганская область, Сохский район, гп Равон, ул. Амира Темура, 46",,,"Ферганская область","base.uz",,,"00806"
"Фуркатский филиал Народного банка","151700, Ферганская область, Фуркатский район, гп Навбахор, ул. Усмонобод, 1",,,"Ферганская область","base.uz",,,"00807"
"Хорезмский областной филиал Народного банка","220100, Хорезмская область, г. Ургенч, ул. Тинчлик, 2",,,"Хорезмская область","base.uz",,,"00808"
"Гурленский филиал Народного банка","220300, Хорезмская область, Гурленский район, гп Гурлен, ул. Бобура, 16",,,"Хорезмская область","base.uz",,,"00809"
"Шаватский филиал Народного банка","221000, Хорезмская область, Шаватский район, гп Шават, ул. Ж. Мангуберди, 9",,,"Хорезмская область","base.uz",,,"00810"
"Хивинский филиал Народного банка","220900, Хорезмская область, Хивинский район, г. Хива, ул. Феруз, 12",,,"Хорезмская область","base.uz",,,"00811"
"Ханкинский филиал Народного банка","220800, Хорезмская область, Ханкинский район, гп Ханка, ул. Халклар Дустлиги, 4",,,"Хорезмская область","base.uz",,,"00812"
"Хазараспский филиал Народного банка","220700, Хорезмская область, Хазараспский район, гп Хазарасп, ул. Э. Гаязова, 6",,,"Хорезмская область","base.uz",,,"00813"
"Янгиарыкский филиал Народного банка","221100, Хорезмская область, Янгиарыкский район, гп Янгиарык, ул. Урганч, 1",,,"Хорезмская область","base.uz",,,"00814"
"Кушкупырский филиал Народного банка","220300, Хорезмская область, Кошкупырский район, гп Кошкупыр, ул. Мустакиллик, 51",,,"Хорезмская область","base.uz",,,"00815"
"Багатский филиал Народного банка","220200, Хорезмская область, Багатский район, гп Багат, ул. Узбекистанская, 1",,,"Хорезмская область","base.uz",,,"00816"
"Караульский филиал Народного банка","Хорезмская область, Ургенчский район, нп Караул, ул. Мустакиллик, 149",,,"Хорезмская область","base.uz",,,"00817"
"Питнакский филиал Народного банка","220400, Хорезмская область, Хазараспский район, г. Питнак, ул. Навруз, 1",,,"Хорезмская область","base.uz",,,"00818"
"Янгибазарский филиал Народного банка","221200, Хорезмская область, Янгибазарский район, гп Янгибазар, ул. Ж. Мангуберди, 1",,,"Хорезмская область","base.uz",,,"00819"
"Мирабадский филиал Народного банка","100015, г. Ташкент, Мирабадский район, ул. Нукусская, 2",,,"г.Ташкент","base.uz",,,"00820"
"Шайхантаурский филиал Народного банка","100011, г. Ташкент, Шайхантахурский район, Центр-14, 19",,,"г.Ташкент","base.uz",,,"00821"
"Мирзо-Улугбекский филиал Народного банка","100000, г. Ташкент, Мирзо-Улугбекский район, ул. Х. Алимджана, 13а",,,"г.Ташкент","base.uz",,,"00822"
"Юнусабадский филиал Народного банка","100093, г. Ташкент, Юнусабадский район, квартал 2, проспект Амир Темура, 1а",,,"г.Ташкент","base.uz",,,"00823"
"Чиланзарский филиал Народного банка","г. Ташкент, Чиланзарский район, ул. Лабиховуз, 16",,,"г.Ташкент","base.uz",,,"00825"
"Сергелийский филиал Народного банка","100129, г. Ташкент, Сергелийский район, ул. Сергели 4, 31а",,,"г.Ташкент","base.uz",,,"00826"
"Яшнабодский филиал Народного банка","г. Ташкент, Яшнободский район, ул. Бешарык, 116",,,"г.Ташкент","base.uz",,,"00827"
"Алмазарский филиал Народного банка","100095, г. Ташкент, Алмазарский район, ул. О. Бабаджанова, 10",,,"г.Ташкент","base.uz",,,"00828"
"Учтепинский филиал Народного банка","100156, г. Ташкент, Учтепинский район,  Чилонзар 25, 41",,,"г.Ташкент","base.uz",,,"00829"
"Бектемирский филиал Народного банка","100182, г. Ташкент, Бектемирский район, ул. Х. Байкаро, 43",,,"г.Ташкент","base.uz",,,"00830"
"Юнусабадский филиал КДБ Банк Узбекистана","100084, г. Ташкент, Юнусабадский район, ул. Минор, 77",,,"г.Ташкент","base.uz",,,"00831"
"Ташкентское областное отделение Узнацбанка","100015, г. Ташкент, Мирабадский район, ул. Т. Шевченко, 29",,,"г.Ташкент","base.uz",,,"00832"
"Ташкентский городской филиал Савдогар банка","100047, г. Ташкент, Юнусабадский район, ул. Матбуотчилар, 17",,,"г.Ташкент","base.uz",,,"00835"
"Юнусабадский филиал Узнацбанка","100037, г. Ташкент, Юнусабадский район, квартал 11, 32а",,,"г.Ташкент","base.uz",,,"00836"
"Юнусабадский филиал Ипотека банка","100084, г. Ташкент, Юнусабадский район, ул. Амира Темура, 89-а",,,"г.Ташкент","base.uz",,,"00837"
"Ходжейлийский филиал Народного банка","231300, Республика Каракалпакстан область, Ходжейлийский район, г. Ходжейли, ул. Дустлик, 47",,,"Республика Каракалпакстан","base.uz",,,"00839"
"Головной офис КДБ Банк Узбекистан","100047, г. Ташкент, Мирабадский район, ул. Бухоро, 3",,,"г.Ташкент","base.uz",,,"00842"
"Мубарекский филиал Узнацбанка","180500, Кашкадарьинская область, Мубарекский район, г. Мубарек, ул. Занжирсарай, 15/3",,,"Кашкадарьинская область","base.uz",,,"00844"
"Денауский филиал Узнацбанка","190503, Сурхандарьинская область, Денауский район, г. Денау, ул. Мустакиллик, 20",,,"Сурхандарьинская область","base.uz",,,"00845"
"Турткульский филиал Узнацбанка","231200, Республика Каракалпакстан область, Турткульский район, г. Турткуль, ул. Турткуль, 56",,,"Республика Каракалпакстан","base.uz",,,"00846"
"Яшнободский филиал Узнацбанка","100047, г. Ташкент, Яшнободский район, ул. Содик  Азимова тупик 1, 2А",,,"г.Ташкент","base.uz",,,"00847"
"Гиждуванский филиал Узнацбанка","200500, Бухарская область, Гиждуванский район, г. Гиждуван, ул. С. Ёдгорова, 45",,,"Бухарская область","base.uz",,,"00849"
"Ташкентский филиал Трастбанка","100043, г. Ташкент, Чиланзарский район, ул. Бунёдкор, квартал ""Е"", 11-а",,,"г.Ташкент","base.uz",,,"00850"
"Хорезмский региональный филиал Узпромстройбанка","220100, Хорезмская область, г. Ургенч, ул. Янги Ургенч, 22",,,"Хорезмская область","base.uz",,,"00853"
"Кашкадарьинский региональный филиал Узпромстройбанка","180106, Кашкадарьинская область, г. Карши, проспект Хонобод, 2А",,,"Кашкадарьинская область","base.uz",,,"00854"
"Сырдарьинский региональный филиал Узпромстройбанка","120100, Сырдарьинская область, г. Гулистан, ул. А. Навои, 48",,,"Сырдарьинская область","base.uz",,,"00855"
"Гурленский филиал Узнацбанка","220300, Хорезмская область, Гурленский район, гп Гурлен, ул. Пахлавона Махмуда, 64",,,"Хорезмская область","base.uz",,,"00859"
"Хазараспский филиал Узнацбанка","220700, Хорезмская область, Хазараспский район, гп Хазарасп, ул. У. Юсупова, 1-А",,,"Хорезмская область","base.uz",,,"00860"
"Хорезмский филиал Алокабанка","220100, Хорезмская область, г. Ургенч, ул. Р. Махмуда, 23",,,"Хорезмская область","base.uz",,,"00861"
"Тукимачиликский филиал Узпромстройбанка","200100, Бухарская область, г. Бухара, ул. А. Навои, 5",,,"Бухарская область","base.uz",,,"00862"
"Чирчикский филиал Узпромстройбанка","111700, Ташкентская область, г. Чирчик, Межканальная, 1А",,,"Ташкентская область","base.uz",,,"00863"
"Ургутский филиал Узнацбанка","141600, Самаркандская область, Ургутский район, г. Ургут, ул. А. Навоий , 176",,,"Самаркандская область","base.uz",,,"00865"
"Ахангаранский филиал Кишлок курилиш банка","110300, Ташкентская область, Ахангаранский район, г. Ахангаран, ул. Холмухамедова, 38/1",,,"Ташкентская область","base.uz",,,"00866"
"Кувинский филиал Кишлок курилиш банка","150800, Ферганская область, Кувинский район, г. Кува, ул. Кайкуббод, 242-A",,,"Ферганская область","base.uz",,,"00867"
"Каракалпакстанский региональный филиал Узпромстройбанка","230100, Республика Каракалпакстан, г. Нукус, ул. А. Шамуратова, 117А",,,"Республика Каракалпакстан","base.uz",,,"00868"
"Сергелийский филиал Узнацбанка","100085, г. Ташкент, Сергелийский район, Сергели 6, на территории Дехканского базара",,,"г.Ташкент","base.uz",,,"00869"
"Яккасарайский филиал Узнацбанка","100090, г. Ташкент, Яккасарайский район, ул. Бобура, 85",,,"г.Ташкент","base.uz",,,"00870"
